Date,Product,Quantity_Sold,Inventory_Level,Price,Month
2023-10-11,Power Bank Ultra 10000mAh,1,29,40,10
2023-12-19,USB-C Hub 6-in-1,7,195,40,12
2023-07-01,Power Bank Ultra 10000mAh,9,88,80,7
2023-02-06,Laptop Charger Type-C,11,186,35,2
2023-05-17,Desk Fan CoolBreeze,16,66,150,5
2023-12-04,Desk Fan CoolBreeze,19,153,20,12
2023-02-25,Laptop Charger Type-C,2,109,150,2
2023-07-06,Desk Fan CoolBreeze,15,84,50,7
2023-12-07,Desk Fan CoolBreeze,3,145,40,12
2023-09-15,USB-C Hub 6-in-1,4,76,25,9
2023-02-27,Power Bank Ultra 10000mAh,7,28,15,2
2023-12-29,Wireless Earphone Pro,12,114,15,12
2023-05-03,Wireless Earphone Pro,4,173,35,5
2023-07-07,Smartphone X1,10,197,20,7
2023-08-18,Wireless Earphone Pro,6,173,30,8
2023-06-17,Power Bank Ultra 10000mAh,14,20,35,6
2023-04-24,Laptop Charger Type-C,3,60,80,4
2023-09-09,LED Desk Lamp Pro,17,135,40,9
2023-04-17,Smartphone X1,11,89,60,4
2023-02-06,USB-C Hub 6-in-1,10,192,20,2
2023-12-01,USB-C Hub 6-in-1,10,63,40,12
2023-04-02,Smartphone X1,10,26,25,4
2023-01-18,LED Desk Lamp Pro,3,199,150,1
2023-12-20,Tablet Stand Adjustable,15,179,30,12
2023-03-04,Smartwatch Series 5,17,33,15,3
2023-05-30,Desk Fan CoolBreeze,18,154,20,5
2023-05-19,Wireless Earphone Pro,19,57,20,5
2023-07-05,USB-C Hub 6-in-1,19,93,150,7
2023-07-04,Smartphone X1,12,16,25,7
2023-07-24,Desk Fan CoolBreeze,5,151,40,7
2023-09-17,Laptop Charger Type-C,16,20,30,9
2023-08-02,Tablet Stand Adjustable,15,21,150,8
2023-09-13,Power Bank Ultra 10000mAh,15,119,150,9
2023-05-15,USB-C Hub 6-in-1,6,142,150,5
2023-03-02,Desk Fan CoolBreeze,12,142,20,3
2023-12-29,Laptop Charger Type-C,2,137,20,12
2023-11-06,Tablet Stand Adjustable,9,157,20,11
2023-03-29,Laptop Charger Type-C,4,63,20,3
2023-11-20,LED Desk Lamp Pro,5,64,30,11
2023-07-26,Laptop Charger Type-C,8,195,25,7
2023-05-09,Desk Fan CoolBreeze,10,88,60,5
2023-11-07,Desk Fan CoolBreeze,7,99,30,11
2023-01-03,Laptop Charger Type-C,14,106,25,1
2023-08-30,Power Bank Ultra 10000mAh,5,136,40,8
2023-05-01,Laptop Charger Type-C,16,39,80,5
2023-04-12,Desk Fan CoolBreeze,15,33,40,4
2023-02-07,Power Bank Ultra 10000mAh,5,140,25,2
2023-12-07,Bluetooth Speaker Mini,3,131,150,12
2023-05-13,Desk Fan CoolBreeze,10,109,60,5
2023-07-21,Smartwatch Series 5,5,185,15,7
2023-12-14,Tablet Stand Adjustable,15,80,35,12
2023-01-21,Power Bank Ultra 10000mAh,18,159,20,1
2023-08-30,Smartphone X1,8,23,50,8
2023-04-19,Desk Fan CoolBreeze,2,57,15,4
2023-10-30,Smartphone X1,8,38,15,10
2023-03-25,Wireless Earphone Pro,8,59,40,3
2023-03-24,LED Desk Lamp Pro,4,147,20,3
2023-10-18,Wireless Earphone Pro,19,36,80,10
2023-03-10,LED Desk Lamp Pro,18,88,25,3
2023-05-09,LED Desk Lamp Pro,1,105,20,5
2023-07-15,Wireless Earphone Pro,15,165,50,7
2023-05-20,Smartphone X1,18,146,50,5
2023-10-10,USB-C Hub 6-in-1,12,80,25,10
2023-11-08,Laptop Charger Type-C,1,89,15,11
2023-08-22,Smartphone X1,7,163,20,8
2023-01-23,USB-C Hub 6-in-1,19,90,50,1
2023-06-02,Smartphone X1,1,96,25,6
2023-10-04,LED Desk Lamp Pro,7,17,35,10
2023-03-02,Smartphone X1,2,11,35,3
2023-11-15,Smartphone X1,7,194,30,11
2023-02-21,Power Bank Ultra 10000mAh,19,189,20,2
2023-12-10,LED Desk Lamp Pro,13,195,60,12
2023-06-02,USB-C Hub 6-in-1,5,132,25,6
2023-08-25,Desk Fan CoolBreeze,19,130,15,8
2023-11-07,Smartwatch Series 5,1,105,80,11
2023-10-29,Wireless Earphone Pro,1,102,50,10
2023-02-01,Power Bank Ultra 10000mAh,18,12,150,2
2023-02-24,Laptop Charger Type-C,1,145,20,2
2023-12-18,Tablet Stand Adjustable,5,196,50,12
2023-02-05,Tablet Stand Adjustable,9,11,30,2
2023-04-20,Wireless Earphone Pro,12,199,25,4
2023-06-26,LED Desk Lamp Pro,9,124,15,6
2023-12-28,Power Bank Ultra 10000mAh,18,58,50,12
2023-11-10,LED Desk Lamp Pro,11,110,150,11
2023-10-22,Smartphone X1,1,157,80,10
2023-12-02,Laptop Charger Type-C,19,38,25,12
2023-04-07,Wireless Earphone Pro,10,154,25,4
2023-08-01,Laptop Charger Type-C,2,83,60,8
2023-11-13,Tablet Stand Adjustable,7,114,30,11
2023-05-17,Laptop Charger Type-C,2,159,25,5
2023-01-06,Laptop Charger Type-C,19,15,15,1
2023-04-19,USB-C Hub 6-in-1,6,71,25,4
2023-02-04,USB-C Hub 6-in-1,10,40,60,2
2023-02-08,Desk Fan CoolBreeze,9,199,30,2
2023-05-30,Power Bank Ultra 10000mAh,8,128,20,5
2023-04-28,Tablet Stand Adjustable,11,21,40,4
2023-09-18,Tablet Stand Adjustable,9,21,20,9
2023-03-28,Smartwatch Series 5,9,153,35,3
2023-03-17,Laptop Charger Type-C,8,34,60,3
2023-11-09,Wireless Earphone Pro,15,159,25,11
2023-08-02,Smartphone X1,2,100,30,8
2023-10-12,Power Bank Ultra 10000mAh,1,97,20,10
2023-08-27,Smartphone X1,9,85,20,8
2023-06-14,USB-C Hub 6-in-1,9,27,35,6
2023-03-28,USB-C Hub 6-in-1,13,54,20,3
2023-05-21,LED Desk Lamp Pro,8,120,60,5
2023-06-09,USB-C Hub 6-in-1,5,89,20,6
2023-02-15,Smartphone X1,3,77,15,2
2023-04-22,LED Desk Lamp Pro,4,149,35,4
2023-02-14,LED Desk Lamp Pro,17,186,30,2
2023-09-04,Laptop Charger Type-C,16,170,30,9
2023-04-14,Tablet Stand Adjustable,16,27,20,4
2023-03-26,LED Desk Lamp Pro,3,63,60,3
2023-05-14,Bluetooth Speaker Mini,6,121,60,5
2023-04-18,LED Desk Lamp Pro,1,106,80,4
2023-01-18,Smartphone X1,16,36,50,1
2023-04-04,Power Bank Ultra 10000mAh,15,87,15,4
2023-05-30,Laptop Charger Type-C,7,162,80,5
2023-09-03,Tablet Stand Adjustable,2,171,50,9
2023-10-16,Desk Fan CoolBreeze,10,97,40,10
2023-07-28,LED Desk Lamp Pro,15,197,150,7
2023-05-06,Smartwatch Series 5,6,63,50,5
2023-08-23,Smartphone X1,2,96,150,8
2023-05-02,Desk Fan CoolBreeze,17,14,35,5
2023-05-18,Tablet Stand Adjustable,1,132,20,5
2023-04-25,Power Bank Ultra 10000mAh,1,173,50,4
2023-06-11,Laptop Charger Type-C,4,63,60,6
2023-07-20,USB-C Hub 6-in-1,16,173,15,7
2023-08-22,Desk Fan CoolBreeze,8,48,40,8
2023-01-28,Laptop Charger Type-C,1,118,30,1
2023-01-11,Wireless Earphone Pro,19,141,80,1
2023-07-25,LED Desk Lamp Pro,11,83,20,7
2023-06-16,USB-C Hub 6-in-1,17,74,80,6
2023-09-04,Laptop Charger Type-C,10,177,80,9
2023-02-16,Wireless Earphone Pro,12,46,25,2
2023-09-03,USB-C Hub 6-in-1,9,76,80,9
2023-05-07,Power Bank Ultra 10000mAh,7,120,80,5
2023-05-27,Power Bank Ultra 10000mAh,12,168,25,5
2023-04-28,Bluetooth Speaker Mini,15,134,25,4
2023-06-01,Wireless Earphone Pro,8,96,15,6
2023-03-13,Tablet Stand Adjustable,17,56,50,3
2023-12-29,Smartphone X1,5,164,50,12
2023-05-17,USB-C Hub 6-in-1,14,188,15,5
2023-06-24,Wireless Earphone Pro,2,157,25,6
2023-10-16,Smartphone X1,16,22,150,10
2023-01-19,Smartphone X1,17,53,30,1
2023-07-14,LED Desk Lamp Pro,3,161,15,7
2023-11-26,LED Desk Lamp Pro,1,134,40,11
2023-06-24,Power Bank Ultra 10000mAh,18,128,15,6
2023-12-20,Desk Fan CoolBreeze,18,140,25,12
2023-05-21,Tablet Stand Adjustable,4,135,150,5
2023-09-03,LED Desk Lamp Pro,15,147,20,9
2023-04-03,Smartwatch Series 5,19,58,25,4
2023-08-27,USB-C Hub 6-in-1,19,133,35,8
2023-07-24,Smartphone X1,10,195,35,7
2023-02-17,Smartwatch Series 5,5,87,30,2
2023-09-02,LED Desk Lamp Pro,19,139,25,9
2023-11-16,Bluetooth Speaker Mini,11,112,60,11
2023-11-13,Wireless Earphone Pro,7,114,35,11
2023-10-22,Smartphone X1,5,129,80,10
2023-05-08,USB-C Hub 6-in-1,12,40,20,5
2023-12-10,Tablet Stand Adjustable,19,77,80,12
2023-10-09,Smartwatch Series 5,15,46,40,10
2023-01-17,LED Desk Lamp Pro,12,33,30,1
2023-03-12,Smartphone X1,4,53,40,3
2023-09-26,Wireless Earphone Pro,12,92,40,9
2023-11-21,LED Desk Lamp Pro,18,50,35,11
2023-10-09,Wireless Earphone Pro,17,188,25,10
2023-11-01,Wireless Earphone Pro,19,51,50,11
2023-01-07,Bluetooth Speaker Mini,16,117,35,1
2023-11-10,Desk Fan CoolBreeze,11,49,15,11
2023-11-01,Smartphone X1,2,57,50,11
2023-04-13,LED Desk Lamp Pro,16,122,25,4
2023-11-05,Desk Fan CoolBreeze,1,93,40,11
2023-07-12,Power Bank Ultra 10000mAh,17,13,150,7
2023-08-29,USB-C Hub 6-in-1,18,117,30,8
2023-03-03,Smartwatch Series 5,13,69,25,3
2023-01-17,Laptop Charger Type-C,5,123,150,1
2023-06-20,Desk Fan CoolBreeze,6,176,20,6
2023-01-25,LED Desk Lamp Pro,1,14,40,1
2023-09-08,Smartphone X1,10,115,80,9
2023-09-10,Laptop Charger Type-C,5,15,15,9
2023-07-26,Laptop Charger Type-C,1,23,150,7
2023-01-29,Smartwatch Series 5,11,135,25,1
2023-04-27,Smartwatch Series 5,7,149,80,4
2023-10-09,Smartphone X1,18,71,35,10
2023-05-24,USB-C Hub 6-in-1,10,36,20,5
2023-01-25,Laptop Charger Type-C,15,63,20,1
2023-11-06,Power Bank Ultra 10000mAh,4,99,35,11
2023-06-05,Desk Fan CoolBreeze,16,21,20,6
2023-03-14,Desk Fan CoolBreeze,15,145,80,3
2023-04-30,Laptop Charger Type-C,15,83,80,4
2023-11-08,Wireless Earphone Pro,12,153,30,11
2023-11-17,Tablet Stand Adjustable,8,189,50,11
2023-04-03,Wireless Earphone Pro,8,35,25,4
2023-03-27,Power Bank Ultra 10000mAh,18,145,150,3
2023-12-02,USB-C Hub 6-in-1,6,54,30,12
2023-12-30,Smartphone X1,5,93,50,12
2023-04-28,Smartphone X1,2,156,80,4
2023-08-21,Smartphone X1,12,154,40,8
2023-07-18,Power Bank Ultra 10000mAh,4,112,30,7
2023-07-25,Smartphone X1,13,133,60,7
2023-12-05,LED Desk Lamp Pro,17,132,20,12
2023-05-27,Wireless Earphone Pro,16,125,20,5
2023-09-28,Smartphone X1,9,166,80,9
2023-05-19,Power Bank Ultra 10000mAh,1,23,50,5
2023-06-30,LED Desk Lamp Pro,15,26,15,6
2023-01-30,Bluetooth Speaker Mini,12,22,25,1
2023-02-26,Smartwatch Series 5,5,102,30,2
2023-08-20,LED Desk Lamp Pro,18,72,35,8
2023-05-26,Smartwatch Series 5,2,42,60,5
2023-02-17,Wireless Earphone Pro,4,38,60,2
2023-07-13,Power Bank Ultra 10000mAh,15,46,150,7
2023-08-12,Smartwatch Series 5,6,112,60,8
2023-05-16,Wireless Earphone Pro,12,183,20,5
2023-01-22,USB-C Hub 6-in-1,18,33,25,1
2023-01-06,Wireless Earphone Pro,4,151,80,1
2023-07-23,Tablet Stand Adjustable,1,142,60,7
2023-08-27,Smartphone X1,15,134,35,8
2023-07-04,Power Bank Ultra 10000mAh,18,62,30,7
2023-12-26,Laptop Charger Type-C,14,97,50,12
2023-10-19,LED Desk Lamp Pro,3,107,25,10
2023-12-01,Smartwatch Series 5,15,123,150,12
2023-08-08,USB-C Hub 6-in-1,5,104,60,8
2023-04-26,Wireless Earphone Pro,3,167,20,4
2023-11-09,Smartphone X1,7,197,15,11
2023-02-18,Smartphone X1,6,129,40,2
2023-06-22,Wireless Earphone Pro,1,82,50,6
2023-03-23,Power Bank Ultra 10000mAh,19,165,35,3
2023-11-18,Power Bank Ultra 10000mAh,7,115,30,11
2023-11-29,Desk Fan CoolBreeze,4,35,150,11
2023-02-14,Smartphone X1,12,27,80,2
2023-12-01,Tablet Stand Adjustable,18,173,40,12
2023-01-20,Smartwatch Series 5,9,145,30,1
2023-08-09,Bluetooth Speaker Mini,19,155,25,8
2023-05-03,Tablet Stand Adjustable,4,67,15,5
2023-08-22,Wireless Earphone Pro,1,169,80,8
2023-08-09,Wireless Earphone Pro,9,102,30,8
2023-11-19,USB-C Hub 6-in-1,15,58,30,11
2023-12-05,LED Desk Lamp Pro,8,185,15,12
2023-01-03,Power Bank Ultra 10000mAh,15,80,40,1
2023-07-01,Smartphone X1,15,74,30,7
2023-07-25,LED Desk Lamp Pro,18,42,80,7
2023-11-16,Wireless Earphone Pro,7,59,50,11
2023-02-09,Tablet Stand Adjustable,18,13,30,2
2023-02-28,Smartwatch Series 5,16,128,30,2
2023-03-03,Smartphone X1,2,93,30,3
2023-05-12,Tablet Stand Adjustable,4,126,20,5
2023-03-01,Bluetooth Speaker Mini,16,173,80,3
2023-11-27,Power Bank Ultra 10000mAh,3,111,150,11
2023-05-02,Laptop Charger Type-C,2,165,30,5
2023-04-17,Desk Fan CoolBreeze,3,140,25,4
2023-04-06,Tablet Stand Adjustable,5,15,15,4
2023-12-13,Smartphone X1,2,182,15,12
2023-08-23,Bluetooth Speaker Mini,19,32,20,8
2023-03-03,USB-C Hub 6-in-1,2,144,35,3
2023-09-13,Desk Fan CoolBreeze,2,129,25,9
2023-02-18,Tablet Stand Adjustable,18,70,25,2
2023-12-14,Power Bank Ultra 10000mAh,14,109,80,12
2023-06-08,USB-C Hub 6-in-1,15,74,40,6
2023-05-04,USB-C Hub 6-in-1,12,143,50,5
2023-11-13,Smartphone X1,11,33,80,11
2023-07-26,Laptop Charger Type-C,11,46,30,7
2023-02-17,Wireless Earphone Pro,7,54,20,2
2023-05-16,USB-C Hub 6-in-1,12,188,15,5
2023-07-20,Power Bank Ultra 10000mAh,16,109,150,7
2023-09-07,Tablet Stand Adjustable,5,111,20,9
2023-11-10,LED Desk Lamp Pro,2,182,35,11
2023-12-23,Desk Fan CoolBreeze,16,72,60,12
2023-11-14,LED Desk Lamp Pro,15,38,30,11
2023-10-22,LED Desk Lamp Pro,11,110,20,10
2023-11-10,Smartphone X1,6,118,80,11
2023-07-28,Tablet Stand Adjustable,13,105,35,7
2023-12-21,Laptop Charger Type-C,19,162,40,12
2023-07-30,LED Desk Lamp Pro,10,19,80,7
2023-07-11,Wireless Earphone Pro,19,44,35,7
2023-02-13,LED Desk Lamp Pro,5,64,80,2
2023-01-29,Tablet Stand Adjustable,7,162,15,1
2023-02-28,Desk Fan CoolBreeze,11,182,80,2
2023-03-12,Smartphone X1,14,105,50,3
2023-04-02,Power Bank Ultra 10000mAh,16,132,30,4
2023-09-22,Desk Fan CoolBreeze,18,21,150,9
2023-08-08,Smartphone X1,4,13,30,8
2023-08-03,Desk Fan CoolBreeze,1,115,150,8
2023-10-04,Smartphone X1,15,99,150,10
2023-03-05,USB-C Hub 6-in-1,14,76,150,3
2023-12-12,Smartwatch Series 5,19,154,50,12
2023-10-19,Tablet Stand Adjustable,5,74,15,10
2023-09-02,USB-C Hub 6-in-1,4,91,60,9
2023-03-03,Wireless Earphone Pro,13,114,20,3
2023-11-28,Smartphone X1,18,190,30,11
2023-06-19,Smartphone X1,12,93,80,6
2023-09-26,Tablet Stand Adjustable,15,194,35,9
2023-09-24,Bluetooth Speaker Mini,9,114,20,9
2023-02-23,USB-C Hub 6-in-1,4,124,150,2
2023-01-16,Bluetooth Speaker Mini,5,37,150,1
2023-01-08,Laptop Charger Type-C,9,25,15,1
2023-04-14,Smartwatch Series 5,13,30,25,4
2023-02-28,Smartphone X1,10,86,25,2
2023-11-09,Wireless Earphone Pro,16,51,20,11
2023-02-09,LED Desk Lamp Pro,13,63,50,2
2023-08-25,LED Desk Lamp Pro,4,41,80,8
2023-04-04,Wireless Earphone Pro,13,123,30,4
2023-08-10,Tablet Stand Adjustable,8,47,60,8
2023-07-23,Desk Fan CoolBreeze,13,123,40,7
2023-05-18,Laptop Charger Type-C,15,175,40,5
2023-10-27,Smartphone X1,13,191,60,10
2023-07-26,Smartphone X1,5,197,50,7
2023-12-02,Bluetooth Speaker Mini,6,119,40,12
2023-03-22,LED Desk Lamp Pro,5,112,60,3
2023-08-06,USB-C Hub 6-in-1,13,86,30,8
2023-01-02,Smartphone X1,5,184,150,1
2023-06-27,Power Bank Ultra 10000mAh,13,149,40,6
2023-12-12,Desk Fan CoolBreeze,8,62,80,12
2023-10-06,Desk Fan CoolBreeze,9,170,80,10
2023-05-26,Tablet Stand Adjustable,19,165,80,5
2023-11-14,Tablet Stand Adjustable,15,130,150,11
2023-08-12,Smartphone X1,10,12,15,8
2023-03-03,Desk Fan CoolBreeze,11,163,150,3
2023-10-21,Desk Fan CoolBreeze,5,63,150,10
2023-08-27,Wireless Earphone Pro,9,49,150,8
2023-07-14,USB-C Hub 6-in-1,11,77,20,7
2023-06-15,Power Bank Ultra 10000mAh,19,123,25,6
2023-08-10,Smartphone X1,2,184,30,8
2023-03-02,Power Bank Ultra 10000mAh,6,139,20,3
2023-05-09,Power Bank Ultra 10000mAh,1,51,80,5
2023-06-22,Wireless Earphone Pro,3,171,50,6
2023-06-05,Laptop Charger Type-C,3,103,15,6
2023-04-20,Bluetooth Speaker Mini,14,158,25,4
2023-09-26,Laptop Charger Type-C,5,110,60,9
2023-12-22,Wireless Earphone Pro,17,181,50,12
2023-10-05,Smartphone X1,15,133,50,10
2023-03-15,Tablet Stand Adjustable,6,11,50,3
2023-07-26,Smartwatch Series 5,14,100,15,7
2023-10-06,Wireless Earphone Pro,14,68,35,10
2023-11-22,LED Desk Lamp Pro,17,107,40,11
2023-12-06,USB-C Hub 6-in-1,8,25,60,12
2023-12-23,LED Desk Lamp Pro,8,157,40,12
2023-12-06,Laptop Charger Type-C,19,163,40,12
2023-07-23,Smartphone X1,9,25,150,7
2023-06-10,USB-C Hub 6-in-1,11,117,25,6
2023-01-28,Power Bank Ultra 10000mAh,13,32,60,1
2023-09-14,Laptop Charger Type-C,13,51,80,9
2023-06-14,Smartphone X1,19,46,80,6
2023-03-04,Desk Fan CoolBreeze,19,81,60,3
2023-01-22,Smartphone X1,5,143,20,1
2023-03-11,LED Desk Lamp Pro,16,174,25,3
2023-04-06,LED Desk Lamp Pro,9,125,35,4
2023-06-12,Laptop Charger Type-C,3,159,25,6
2023-03-20,USB-C Hub 6-in-1,19,15,150,3
2023-01-05,Tablet Stand Adjustable,5,41,80,1
2023-11-12,Desk Fan CoolBreeze,8,154,30,11
2023-04-30,Laptop Charger Type-C,14,47,80,4
2023-10-29,Desk Fan CoolBreeze,3,154,20,10
2023-06-27,Laptop Charger Type-C,13,46,35,6
2023-06-25,LED Desk Lamp Pro,11,160,25,6
2023-08-05,Laptop Charger Type-C,8,186,50,8
2023-02-25,Laptop Charger Type-C,19,198,80,2
2023-07-06,Desk Fan CoolBreeze,10,186,150,7
2023-08-20,Desk Fan CoolBreeze,18,70,60,8
2023-09-12,Tablet Stand Adjustable,18,86,150,9
2023-04-14,Power Bank Ultra 10000mAh,7,169,50,4
2023-03-18,Laptop Charger Type-C,16,136,60,3
2023-08-18,LED Desk Lamp Pro,6,95,15,8
2023-09-15,Desk Fan CoolBreeze,16,16,60,9
2023-09-21,Desk Fan CoolBreeze,16,159,150,9
2023-11-27,Smartphone X1,1,94,30,11
2023-07-01,Laptop Charger Type-C,19,15,15,7
2023-09-13,Tablet Stand Adjustable,3,198,150,9
2023-02-07,Desk Fan CoolBreeze,6,151,150,2
2023-06-25,Smartphone X1,4,153,40,6
2023-01-27,LED Desk Lamp Pro,4,12,35,1
2023-10-03,Bluetooth Speaker Mini,4,146,25,10
2023-05-20,Power Bank Ultra 10000mAh,10,56,35,5
2023-10-26,Wireless Earphone Pro,9,94,50,10
2023-10-14,Wireless Earphone Pro,8,103,150,10
2023-04-01,Bluetooth Speaker Mini,19,179,50,4
2023-03-02,Smartphone X1,17,179,80,3
2023-12-31,Power Bank Ultra 10000mAh,17,32,20,12
2023-12-13,Desk Fan CoolBreeze,1,12,50,12
2023-06-12,Smartphone X1,14,138,25,6
2023-12-17,Power Bank Ultra 10000mAh,11,76,50,12
2023-05-23,Laptop Charger Type-C,3,80,40,5
2023-09-10,Bluetooth Speaker Mini,8,140,15,9
2023-09-26,Desk Fan CoolBreeze,10,186,80,9
2023-10-18,Laptop Charger Type-C,17,76,40,10
2023-07-06,Desk Fan CoolBreeze,8,64,150,7
2023-10-31,Tablet Stand Adjustable,1,141,40,10
2023-10-18,Smartphone X1,7,40,30,10
2023-03-27,Power Bank Ultra 10000mAh,9,75,150,3
2023-06-15,Laptop Charger Type-C,12,110,20,6
2023-04-24,Smartwatch Series 5,9,73,40,4
2023-12-22,USB-C Hub 6-in-1,3,40,15,12
2023-07-02,Tablet Stand Adjustable,4,126,20,7
2023-07-26,Smartwatch Series 5,10,75,50,7
2023-09-13,Power Bank Ultra 10000mAh,4,168,40,9
2023-08-23,Power Bank Ultra 10000mAh,9,56,80,8
2023-12-21,Tablet Stand Adjustable,1,31,35,12
2023-01-03,Laptop Charger Type-C,5,103,50,1
2023-07-27,Bluetooth Speaker Mini,9,92,60,7
2023-07-16,Power Bank Ultra 10000mAh,5,55,30,7
2023-12-07,USB-C Hub 6-in-1,6,98,80,12
2023-05-05,LED Desk Lamp Pro,19,195,80,5
2023-05-18,Wireless Earphone Pro,8,128,20,5
2023-12-05,Laptop Charger Type-C,10,198,35,12
2023-01-25,LED Desk Lamp Pro,11,55,15,1
2023-03-09,Wireless Earphone Pro,13,10,20,3
2023-03-02,Tablet Stand Adjustable,4,105,35,3
2023-01-29,Smartphone X1,11,162,40,1
2023-01-19,Tablet Stand Adjustable,12,70,30,1
2023-06-20,Smartphone X1,5,114,50,6
2023-03-15,LED Desk Lamp Pro,10,90,80,3
2023-03-02,USB-C Hub 6-in-1,7,23,15,3
2023-06-02,Desk Fan CoolBreeze,9,54,20,6
2023-10-03,USB-C Hub 6-in-1,9,86,30,10
2023-02-17,Tablet Stand Adjustable,10,176,50,2
2023-07-30,Laptop Charger Type-C,10,75,30,7
2023-12-09,LED Desk Lamp Pro,2,41,80,12
2023-05-19,LED Desk Lamp Pro,4,105,40,5
2023-04-20,Laptop Charger Type-C,8,67,15,4
2023-07-02,LED Desk Lamp Pro,14,113,35,7
2023-01-28,Tablet Stand Adjustable,17,65,60,1
2023-07-16,Bluetooth Speaker Mini,13,143,15,7
2023-07-10,Laptop Charger Type-C,18,76,35,7
2023-11-11,Power Bank Ultra 10000mAh,18,187,20,11
2023-02-20,Smartphone X1,13,127,40,2
2023-05-29,Power Bank Ultra 10000mAh,8,47,35,5
2023-09-25,Bluetooth Speaker Mini,12,140,40,9
2023-02-19,Smartwatch Series 5,1,121,30,2
2023-09-03,Laptop Charger Type-C,18,142,15,9
2023-04-23,LED Desk Lamp Pro,3,161,15,4
2023-06-19,Smartwatch Series 5,12,63,80,6
2023-06-15,Laptop Charger Type-C,19,43,15,6
2023-01-14,Smartphone X1,13,48,30,1
2023-07-22,Smartphone X1,10,121,80,7
2023-10-15,Desk Fan CoolBreeze,15,97,40,10
2023-07-08,Tablet Stand Adjustable,2,57,150,7
2023-06-04,Desk Fan CoolBreeze,19,58,35,6
2023-02-24,Smartphone X1,3,43,50,2
2023-07-01,Tablet Stand Adjustable,14,109,40,7
2023-07-29,Wireless Earphone Pro,7,144,30,7
2023-03-16,Power Bank Ultra 10000mAh,8,27,40,3
2023-10-04,Smartphone X1,11,79,50,10
2023-05-13,Smartphone X1,6,123,30,5
2023-12-09,Wireless Earphone Pro,11,43,15,12
2023-02-28,Smartphone X1,17,60,40,2
2023-12-11,LED Desk Lamp Pro,10,114,35,12
2023-07-01,Wireless Earphone Pro,17,102,20,7
2023-12-05,Smartphone X1,2,151,15,12
2023-11-17,Power Bank Ultra 10000mAh,6,78,15,11
2023-03-05,Tablet Stand Adjustable,5,98,150,3
2023-11-23,Smartphone X1,4,112,20,11
2023-09-17,LED Desk Lamp Pro,2,145,25,9
2023-07-12,LED Desk Lamp Pro,12,152,20,7
2023-05-23,Power Bank Ultra 10000mAh,3,92,150,5
2023-04-14,Laptop Charger Type-C,6,196,60,4
2023-08-02,Smartphone X1,14,20,50,8
2023-08-30,Tablet Stand Adjustable,8,157,150,8
2023-07-28,Laptop Charger Type-C,14,192,60,7
2023-04-03,Wireless Earphone Pro,3,45,80,4
2023-05-22,Power Bank Ultra 10000mAh,16,91,15,5
2023-04-22,USB-C Hub 6-in-1,15,151,25,4
2023-02-28,Laptop Charger Type-C,7,195,150,2
2023-02-12,Power Bank Ultra 10000mAh,15,47,35,2
2023-07-26,USB-C Hub 6-in-1,13,98,25,7
2023-09-25,Tablet Stand Adjustable,6,10,80,9
2023-10-23,LED Desk Lamp Pro,15,113,30,10
2023-04-28,Smartphone X1,17,74,35,4
2023-01-20,Desk Fan CoolBreeze,4,10,30,1
2023-08-10,USB-C Hub 6-in-1,14,134,35,8
2023-06-15,Smartphone X1,15,69,25,6
2023-05-11,USB-C Hub 6-in-1,12,34,35,5
2023-06-05,Laptop Charger Type-C,19,100,25,6
2023-07-03,LED Desk Lamp Pro,10,147,50,7
2023-03-31,Smartphone X1,6,59,30,3
2023-04-04,Tablet Stand Adjustable,9,149,40,4
2023-01-13,Smartwatch Series 5,2,101,80,1
2023-11-18,LED Desk Lamp Pro,4,41,35,11
2023-10-20,Wireless Earphone Pro,9,42,25,10
2023-08-18,LED Desk Lamp Pro,15,35,80,8
2023-11-18,LED Desk Lamp Pro,13,51,60,11
2023-10-19,Wireless Earphone Pro,8,187,20,10
2023-01-26,Desk Fan CoolBreeze,19,70,35,1
2023-03-16,LED Desk Lamp Pro,19,50,150,3
2023-12-30,Wireless Earphone Pro,16,194,15,12
2023-10-26,Laptop Charger Type-C,11,139,40,10
2023-05-30,Bluetooth Speaker Mini,10,108,50,5
2023-05-28,Wireless Earphone Pro,8,107,25,5
2023-01-08,Smartphone X1,1,40,25,1
2023-01-29,Power Bank Ultra 10000mAh,10,160,20,1
2023-10-23,Wireless Earphone Pro,18,191,20,10
2023-07-28,Laptop Charger Type-C,3,124,40,7
2023-05-08,Power Bank Ultra 10000mAh,11,165,35,5
2023-12-06,LED Desk Lamp Pro,18,156,30,12
2023-04-26,USB-C Hub 6-in-1,3,57,20,4
2023-05-24,Smartphone X1,8,11,60,5
2023-11-14,USB-C Hub 6-in-1,14,148,20,11
2023-08-23,USB-C Hub 6-in-1,6,181,150,8
2023-01-07,LED Desk Lamp Pro,15,110,60,1
2023-02-14,Smartphone X1,14,196,30,2
2023-08-27,Power Bank Ultra 10000mAh,7,137,150,8
2023-06-04,LED Desk Lamp Pro,10,68,150,6
2023-06-30,LED Desk Lamp Pro,15,129,40,6
2023-08-03,USB-C Hub 6-in-1,10,47,20,8
2023-03-29,Desk Fan CoolBreeze,17,162,80,3
2023-09-13,Smartphone X1,19,116,60,9
2023-03-14,Bluetooth Speaker Mini,17,30,50,3
2023-06-28,Power Bank Ultra 10000mAh,12,51,80,6
